template_id,judge_template_id,debate_template_id,debate_id,side_swap_group_id,topic_id,proposition_text,model_pro,model_con,debate_protocol_fingerprint,side_swap,judge_model,judge_family,judge_protocol_fingerprint,presented_side_a_source,presented_side_b_source,winner_presented,winner_side,winner_model,signed_margin_presented,signed_margin,normalized_signed_margin,legacy_tie_band_applied,judge_margin_scale_factor,judge_margin_calibration_status,judge_margin_calibration_sample_count,judge_margin_calibration_judge_median_abs_margin,judge_margin_calibration_global_median_abs_margin,margin,confidence,entertainment_value,reasoning,notable_rebuttals,parse_ok,parse_warning,prompt_missing,prompt_side_mapping_source,argument_strength_a,argument_strength_b,argument_strength_con,argument_strength_pro,grounding_and_epistemic_discipline_a,grounding_and_epistemic_discipline_b,grounding_and_epistemic_discipline_con,grounding_and_epistemic_discipline_pro,originality_of_argument_a,originality_of_argument_b,originality_of_argument_con,originality_of_argument_pro,rebuttal_quality_a,rebuttal_quality_b,rebuttal_quality_con,rebuttal_quality_pro,rhetorical_effectiveness_a,rhetorical_effectiveness_b,rhetorical_effectiveness_con,rhetorical_effectiveness_pro,source_judge_template_id,source_template_id
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0291__kimi-k3__grok-4.6-high__s1__tpl_placement_active_20260813a,prop_0291__grok-4.6-high__kimi-k3__tpl_placement_active_20260813a,prop_0291,Parents should be allowed to impose operating-system-level age and recommendation limits on teenagers' devices that third-party apps cannot easily bypass.,kimi-k3,grok-4.6-high,debprot_dcec5496c621,True,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,pro,con,A,pro,kimi-k3,2.1,2.1,1.785,0,0.85,ok,34,2.0,1.7,2.1,,8,"Side A won by effectively clarifying that the motion targets the mechanism of algorithmic feeds rather than the censorship of specific content, directly neutralizing Side B's strongest emotional appeals. Side A also successfully framed Side B's harms as speculative compared to the certain harms of the status quo.","Side A's Rebuttal 2 (A1), which dismantled Side B's censorship argument by distinguishing between disabling a ranking engine and banning specific content like clinic pages.",True,,0,prompt_file,9,7,7,9,8,7,7,8,8,7,7,8,9,7,7,9,8,8,8,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0291__kimi-k3__grok-4.6-high__s1__tpl_placement_active_20260813a,prop_0291__grok-4.6-high__kimi-k3__tpl_placement_active_20260813a,prop_0291,Parents should be allowed to impose operating-system-level age and recommendation limits on teenagers' devices that third-party apps cannot easily bypass.,kimi-k3,grok-4.6-high,debprot_dcec5496c621,True,qwen3.7-max,6,judprot_1c6058ad2d73,pro,con,A,pro,kimi-k3,1.5,1.5,1.275,0,0.85,ok,20,2.0,1.7,1.5,,8,"Side A won by establishing a decisive comparative framework: the ""dial is never empty,"" meaning the choice is between algorithmic custody and parental custody. Side A effectively neutralized Side B's censorship and isolation harms by distinguishing between disabling a ranking mechanism (e.g., forcing a chronological feed) and banning specific content, and by pointing out that abusive parents already possess total control through physical confiscation. Side A also successfully pressured Side B on the ""capability becomes obligation"" slippery slope, leaving Side B's harms largely speculative against the certain, nightly harms of engagement algorithms.","Side A's Rebuttal 2, where it clarified that an OS recommendation limit targets the mechanism (chronological mode) rather than acting as editorial censorship, effectively defanging Side B's core argument about ideological isolation and platform monopolies.",True,,0,prompt_file,9,8,8,9,9,8,8,9,8,8,8,8,9,8,8,9,9,8,8,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0293__claude-fable-5-1-high__claude-opus-5-high__s0__tpl_placement_active_20260813a,prop_0293__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0293,"Public statues and monuments honoring leaders primarily associated with slavery, colonial domination, or mass repression should be removed from places of civic honor and relocated to museums or contextualized sites.",claude-fable-5-1-high,claude-opus-5-high,debprot_dcec5496c621,False,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,pro,con,A,pro,claude-fable-5-1-high,1.2,1.2,1.02,0,0.85,ok,34,2.0,1.7,1.2,,9,"Side A won the core clash over how public spaces communicate. Side A effectively established that scale and placement inherently confer honor, reducing Side B's proposed in-place contextualization to a mere ""asterisk."" Side B landed strong hits on the reality of municipal storage and A's shifting bounds for the rule, but A decisively weighed the outcomes: A's worst-case scenario ends the honor, while B's best-case scenario leaves the figure indefinitely elevated in a place of reverence.","A's argument that ""you cannot prosecute a man from below while he stands where the city puts what it reveres"" fatally undermined B's core alternative of in-situ reckoning.",True,,0,prompt_file,9,8,8,9,8,8,8,8,8,8,8,8,9,8,8,9,9,9,9,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0293__claude-fable-5-1-high__claude-opus-5-high__s0__tpl_placement_active_20260813a,prop_0293__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0293,"Public statues and monuments honoring leaders primarily associated with slavery, colonial domination, or mass repression should be removed from places of civic honor and relocated to museums or contextualized sites.",claude-fable-5-1-high,claude-opus-5-high,debprot_dcec5496c621,False,gpt-5.6-high,1,judprot_1c6058ad2d73,pro,con,A,pro,claude-fable-5-1-high,0.9,0.9,0.85,0,0.9444444444,ok,150,1.8,1.7,0.9,,9,"A narrowly won by keeping the debate centered on the motion’s distinction between civic honor and historical education. B offered an unusually strong case for adversarial in-place contextualization and exposed instability in A’s scope test, but never fully answered A’s central semiotic point: an elevated figure remains the dominant message while plaques and counter-monuments qualify it from below. A also substantially weakened the storage objection by identifying inexpensive contextualized sites, though the clipped rebuttal was an execution cost.","A’s strongest comparison was that its worst case ends the civic honor while delaying education, whereas B’s best case improves education but permanently retains the contested honor. B’s framing-based answer was forceful, but A’s distinction between the pedestal’s dominant visual message and the caption’s subordinate qualification carried the exchange.",True,,0,prompt_file,9,8,8,9,8,7,7,8,9,9,9,9,8,9,9,8,9,9,9,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0293__claude-fable-5-1-high__claude-opus-5-high__s0__tpl_placement_active_20260813a,prop_0293__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0293,"Public statues and monuments honoring leaders primarily associated with slavery, colonial domination, or mass repression should be removed from places of civic honor and relocated to museums or contextualized sites.",claude-fable-5-1-high,claude-opus-5-high,debprot_dcec5496c621,False,grok-4.5-high,9,judprot_1c6058ad2d73,con,pro,B,pro,claude-fable-5-1-high,-1.5,1.5,1.7,0,1.1333333333,ok,83,1.5,1.7,1.5,,8,"B won by keeping the motion's actual decision rule (whether the figures stay in places of civic honor) decisive after full exchange. Both sides effectively treated the men as indefensible; B converted that into a clean comparative win by showing A's addition/framing plan still leaves the pedestal in the place of honor ""forever,"" while B ends the honor on day one. A's warehouse realism, funding asymmetry, and counter-monument originality were sharp and pressured B, but remained secondary once B narrowed the clash to timing and sentence: ending honor is the moral half the motion demands. Test-shift and half-job hits landed, yet did not neutralize B's core route.","B's closing crystallization that A's plan keeps the general on the pedestal permanently (position acquits louder than any caption convicts), answering A's ""framing not bronze"" line.",True,,0,prompt_file,7,8,7,8,7,8,7,8,8,7,8,7,7,8,7,8,7,8,7,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0293__claude-opus-5-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0293__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0293,"Public statues and monuments honoring leaders primarily associated with slavery, colonial domination, or mass repression should be removed from places of civic honor and relocated to museums or contextualized sites.",claude-opus-5-high,claude-fable-5-1-high,debprot_dcec5496c621,True,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,pro,con,A,pro,claude-opus-5-high,1.8,1.8,1.53,0,0.85,ok,34,2.0,1.7,1.8,,9,"Side A won by decisively proving that public squares confer active civic honor (via maintenance, sightlines, and physical elevation) which cannot be overwritten by a plaque, whereas museums inherently frame objects as evidence. Side B landed a strong hit on the blurriness of Side A's ""primarily associated"" standard, but Side A successfully weighed the daily cost to marginalized citizens above the procedural cost of debating borderline cases, while Side B relied on a weaker procedural objection to ""blanket rules.""","A4.3-A4.4 distinguishing the voice of a public square from the voice of a museum to escape B's trap that ""if form beats text, museums fail too.""",True,,0,prompt_file,9,8,8,9,8,8,8,8,9,8,8,9,9,8,8,9,10,8,8,10,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0293__claude-opus-5-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0293__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0293,"Public statues and monuments honoring leaders primarily associated with slavery, colonial domination, or mass repression should be removed from places of civic honor and relocated to museums or contextualized sites.",claude-opus-5-high,claude-fable-5-1-high,debprot_dcec5496c621,True,gpt-5.6-high,1,judprot_1c6058ad2d73,pro,con,A,pro,claude-opus-5-high,2.1,2.1,1.9833333333,0,0.9444444444,ok,150,1.8,1.7,2.1,,9,"Side A won by making the decisive distinction between preserving history and continuing civic honor. Side B sharply exposed ambiguity in the word “primarily,” especially through the Colston-Washington comparison, but treated difficult boundary cases as if they defeated the rule altogether. A answered the central contextualization dilemma more convincingly: a museum frames an object as evidence, while an elevated monument in a civic square continues to perform public admiration despite an attached plaque. B also conceded that removal can be justified in cases like Colston, weakening its attack on the proposition, and its two clipped rebuttals carried an execution cost.","Side A’s answer to the “same bronze, same context” dilemma was decisive: the institutional frame changes the act from civic endorsement to historical examination. This directly neutralized Side B’s strongest claim that a plaque in the square and a museum label are functionally equivalent.",True,,0,prompt_file,9,8,8,9,8,7,7,8,9,8,8,9,9,8,8,9,9,9,9,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0293__claude-opus-5-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0293__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0293,"Public statues and monuments honoring leaders primarily associated with slavery, colonial domination, or mass repression should be removed from places of civic honor and relocated to museums or contextualized sites.",claude-opus-5-high,claude-fable-5-1-high,debprot_dcec5496c621,True,grok-4.5-high,9,judprot_1c6058ad2d73,con,pro,A,con,claude-fable-5-1-high,1.3,-1.3,-1.4733333333,0,1.1333333333,ok,83,1.5,1.7,1.3,,8,"A won by keeping the decisive clash on the instability of “primarily” and the superiority of reversible local annotation over a category default. B’s honor-vs-remember frame and pedestal-grammar points were sharp and well-defended under pressure, but B’s own Colston/money rescue and closing invitation to “argue the middle cases forever” confirmed A’s slipperiness and Bristol-specificity critique; two clipped A turns were an execution cost yet left enough live comparative damage for a clear edge.","A’s form/context trap (museum still has horse+elevated gaze) forcing B to concede that only the civic “frame” withdraws endorsement, which A then turned into “cities can do that in the square.”",True,,0,prompt_file,7,8,7,8,7,7,7,7,8,7,8,7,7,8,7,8,7,8,7,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0294__grok-4.6-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0294__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0294,"Public schools should use history textbooks written under stronger independent scholarly review rather than leave narratives of war, colonialism, and national identity mainly to shifting political control.",grok-4.6-high,muse-spark-1.3-high,debprot_dcec5496c621,False,claude-sonnet-5-high,2,judprot_1c6058ad2d73,con,pro,A,con,muse-spark-1.3-high,1.6,-1.6,-1.5542857143,0,0.9714285714,ok,80,1.75,1.7,1.6,,8,"Both sides built coherent, well-organized cases and engaged directly with pressure questions in proper A1/A2 format. B's opening case (rotating myths, plural/revisable review) was strong, and its pressure question forced A to concede that a board ordering denial of a documented massacre is an ""abuse"" not an ""exercise"" of citizen authority. But A recovered that concession cleanly by drawing a durable line between fabrication (a floor already policed by courts, press, competing publishers) and framing/emphasis (the ""ceiling,"" which is the real site of most textbook fights). A's repeated point that ""reporting the split"" still requires editorial choices about which split leads, which verb opens, whose grief is photographed first, was never squarely defused by B — B's charter/staggered-terms answer to ""who appoints reviewers"" actually reinforced A's ""gavel moved one floor up, but harder to fire"" critique, since panel errors run for more cohorts with recourse only in journals rather than at the ballot box. Because A closed last, A got the final, unanswered word restating this floor/ceiling distinction and the ""power with better camouflage"" line directly against B's closing ""child can argue with a text that reports the split"" move. That sequencing plus the unresolved ""selection is still a choice"" critique gives CON the cleaner, more resilient path through the debate, though the margin is not large given how sharp and well-matched both sides were throughout.","A's rebuttal 2 line that B's charter-based reviewer appointment ""just moves the gavel one floor up, where voters can change the building but never the chapter"" was the most decisive single exchange: it exposed that B's ""independence"" still rests on political appointment while sacrificing the fast electoral correction A had already conceded was necessary, and B never fully neutralized this before A restated it uncontested in the final closing.",True,,0,prompt_file,8,8,8,8,7,7,7,7,7,6,7,6,8,7,8,7,8,7,8,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0294__grok-4.6-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0294__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0294,"Public schools should use history textbooks written under stronger independent scholarly review rather than leave narratives of war, colonialism, and national identity mainly to shifting political control.",grok-4.6-high,muse-spark-1.3-high,debprot_dcec5496c621,False,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,pro,con,A,pro,grok-4.6-high,1.8,1.8,1.53,0,0.85,ok,34,2.0,1.7,1.8,,9,"Side A strategically traps Side B in the pressure questions and leverages the concessions perfectly in the final two speeches. By forcing Side B to admit that outright fabrication is an ""abuse"" of citizen authority corrected by courts and the press, Side A proves that evidence fundamentally overrules political control. Side A then convincingly argues that it is better to proactively apply this evidentiary constraint via scholarly review than to wait for post-hoc checks after the children have already been taught a politically distorted narrative.","Side A's second rebuttal and closing masterfuly capitalize on Side B's admission that boards cannot order outright lies. Side A uses this to establish that evidence already overrides the vote, making proactive review superior to reactive outrage.",True,,0,prompt_file,9,8,8,9,8,8,8,8,8,8,8,8,9,8,8,9,9,9,9,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0294__grok-4.6-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0294__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0294,"Public schools should use history textbooks written under stronger independent scholarly review rather than leave narratives of war, colonialism, and national identity mainly to shifting political control.",grok-4.6-high,muse-spark-1.3-high,debprot_dcec5496c621,False,kimi-k2.6,16,judprot_1c6058ad2d73,con,pro,B,pro,grok-4.6-high,-1.3,1.3,1.4733333333,0,1.1333333333,ok,20,1.5,1.7,1.3,,8,"PRO (Side B) won by demonstrating that democratic board control allows partisan capture through omission and framing, not merely outright fabrication. CON limited legitimate checks to elections and courts after the fact, which provided no safeguard for students taught misleading emphasis in the interim. PRO's framework—plural, revisable scholarly review that reports competing interpretations rather than crowning a single moral winner—held up better under pressure. While CON landed strong blows on the impossibility of fully neutral expertise, PRO successfully argued that evidence-based plurality is preferable to campaign-based capture, and crystallized the distinction by showing CON's own concession that evidence can overrule a board-ordered massacre denial undermined the claim that only citizens may authorize historical narratives.","The exchange over CON's ""fabrication only"" standard (A4.2, A5.1) versus PRO's argument that systematic omission and framing constitute the real harm of political capture (B4.4-B5.4), where PRO showed that CON's narrow definition of falsity would leave most partisan textbook distortion untouched.",True,,0,prompt_file,7,8,7,8,8,8,8,8,7,8,7,8,8,8,8,8,8,8,8,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0294__muse-spark-1.3-high__grok-4.6-high__s1__tpl_placement_active_20260813a,prop_0294__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0294,"Public schools should use history textbooks written under stronger independent scholarly review rather than leave narratives of war, colonialism, and national identity mainly to shifting political control.",muse-spark-1.3-high,grok-4.6-high,debprot_dcec5496c621,True,claude-sonnet-5-high,2,judprot_1c6058ad2d73,con,pro,B,pro,muse-spark-1.3-high,-1.5,1.5,1.4571428571,0,0.9714285714,ok,80,1.75,1.7,1.5,,8,"Both sides argued with real sophistication and honored the pressure-question format cleanly. A's sharpest weapon was collapsing B's fact/meaning distinction — showing that page-count, sequencing, and ""first sentence"" choices are themselves narrative selection, not neutral fact-checking — and this landed as a genuine dent in B's case. But B's incentive-and-correction mechanism proved more resilient under pressure: B offered a concrete institutional answer to ""who appoints/removes reviewers"" (multiple nominating bodies, staggered terms, removal only for fraud), used the civilizing-mission example effectively to show scholarly revisionism, not electoral turnover, actually broke a long-entrenched false narrative, and forced A into a costly concession — that ""no system unteaches a lie already given"" — which undercuts A's own central remedy (removability) just as much as it undercuts B's stability claim. A never fully explained why scholarly capture is as bad as electoral capture, only asserted it, while B's case for why scholarly checking reduces the rate of error in the first place (rather than merely allowing later correction) went comparatively unanswered. That asymmetry in how well each side's core mechanism survived scrutiny tips a close, high-quality debate to B.","A's [A4.4] move (""the panel decides what evidence students must see... that is exactly independent review selects the record"") most sharply exposed the fragility of B's fact/meaning split, but B's [B4.1]-[B4.4] answer to the appointment/removal pressure question, paired with the civilizing-mission correction example, did more lasting damage by forcing A into the ""no system unteaches a lie already given"" concession that weakens A's own removability-as-remedy argument.",True,,0,prompt_file,7,8,7,8,8,8,8,8,8,7,8,7,8,8,8,8,8,8,8,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0294__muse-spark-1.3-high__grok-4.6-high__s1__tpl_placement_active_20260813a,prop_0294__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0294,"Public schools should use history textbooks written under stronger independent scholarly review rather than leave narratives of war, colonialism, and national identity mainly to shifting political control.",muse-spark-1.3-high,grok-4.6-high,debprot_dcec5496c621,True,gemini-3.1-pro-preview,4,judprot_1c6058ad2d73,pro,con,B,con,grok-4.6-high,-1.2,-1.2,-1.02,0,0.85,ok,34,2.0,1.7,1.2,,9,"Side B won by successfully collapsing Side A's distinction between ""facts"" and ""meaning."" Side B effectively argued that the selection of facts, page counts, and headings inherently creates the narrative, making it a subjective civic act rather than an objective record. Side B also leveraged Side A's own mechanism (protecting reviewers from being fired over historical interpretations) to prove that such a panel would lack democratic accountability when academic orthodoxies fail.","B4's takedown of A4's panel mechanism, pointing out that insulating reviewers from being fired over a ""verdict on empire"" explicitly creates the unaccountable capture B warned about, and that deciding which evidence students see is exactly how narratives are chosen.",True,,0,prompt_file,8,9,9,8,8,8,8,8,8,9,9,8,8,9,9,8,9,9,9,9,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0294__muse-spark-1.3-high__grok-4.6-high__s1__tpl_placement_active_20260813a,prop_0294__grok-4.6-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0294,"Public schools should use history textbooks written under stronger independent scholarly review rather than leave narratives of war, colonialism, and national identity mainly to shifting political control.",muse-spark-1.3-high,grok-4.6-high,debprot_dcec5496c621,True,kimi-k2.6,16,judprot_1c6058ad2d73,con,pro,B,pro,muse-spark-1.3-high,-1.0,1.0,1.1333333333,0,1.1333333333,ok,20,1.5,1.7,1.0,,9,"PRO exposed a structural asymmetry that CON never solved: children cannot vote, so electoral accountability arrives too late to prevent miseducation. While CON landed sharp blows on the inseparability of fact and narrative, PRO defended a concrete, transparent mechanism—mixed nomination, staggered terms, published footnotes and dissents—that limits capture better than a 5-4 school board can. The decisive clash resolved in PRO’s favor: a reversible political lie still miseducates the child who learns it, whereas a footnoted scholarly process, however imperfect, points toward checkable truth rather than applause.","B2’s argument that elections are terrible fact-checkers and that scholarly evidence, not political generosity, overturned entrenched orthodoxies like the civilizing-mission narrative.",True,,0,prompt_file,6,7,6,7,8,8,8,8,7,8,7,8,7,8,7,8,8,8,8,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0295__glm-5-3-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0295__glm-5-3-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0295,"Former colonial powers should fund conservation, provenance research, and museum capacity in countries receiving returned artifacts rather than treat restitution as complete once objects are shipped back.",glm-5-3-high,muse-spark-1.3-high,debprot_dcec5496c621,False,claude-sonnet-5-high,2,judprot_1c6058ad2d73,pro,con,B,con,muse-spark-1.3-high,-1.7,-1.7,-1.6514285714285717,0,0.9714285714285714,ok,80,1.75,1.7,1.7,,8,"Both sides built coherent cases, but B's sovereignty/control argument proved more durable under pressure. B's core structural point—that any funding mechanism a treasury will actually approve inevitably regrows audits, milestones, and consultants, restoring former-power control—was never squarely answered by A beyond asserting ""the recipient defines the endpoint,"" which dodges the practical accountability question B raised in Pressure Questions and reiterated in Rebuttal 2. B also exploited a real tension in A's case: if conservation money must keep flowing even when communities choose shrines or reburial over Western climate standards, then it isn't conservation funding tied to any outcome at all, undermining A's ""bounded obligation"" claim. A did land a genuine hit by forcing B to concede that provenance archives must be paid for by the former holder, but B's postage-vs-institution-building distinction was a plausible, if imperfect, parry that limited the damage. Execution mattered too: A's opening and closing were both clipped for exceeding word limits, costing A the chance to fully answer B's sharpest closing points (the ""regrows conditions"" and ""general aid rebranded"" arguments), while B stayed within format and delivered a clean, focused closing that crystallized the clash. That combination of unanswered structural pressure and clipped execution tips the debate to B.","B's Rebuttal 2 point that ""no treasury writes a check its auditors cannot inspect,"" forcing control back through the finance ministry, combined with the shrine/reburial squeeze on A's ""unconditional funding"" claim, was the most damaging exchange, and A's closing (itself clipped) never fully neutralized it.",True,,0,prompt_file,7,8,8,7,7,7,7,7,7,7,7,7,6,8,8,6,7,8,8,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0295__glm-5-3-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0295__glm-5-3-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0295,"Former colonial powers should fund conservation, provenance research, and museum capacity in countries receiving returned artifacts rather than treat restitution as complete once objects are shipped back.",glm-5-3-high,muse-spark-1.3-high,debprot_dcec5496c621,False,grok-4.5-high,9,judprot_1c6058ad2d73,pro,con,B,con,muse-spark-1.3-high,-1.6,-1.6,-1.8133333333333332,0,1.1333333333333333,ok,83,1.5,1.7,1.6,,8,"B kept a cleaner route to victory: ownership ends the possession wrong, papers can go with the object as completed return, and post-return funding of labs/capacity is not a property duty. A argued compound causation and practical care well, and landed a sharp concession capture on archive costs, but repeatedly lost the live comparison once B forced the endpoint, audit, and shrine/reburial traps. Unconditional money either becomes supervised trusteeship or unbound general aid; that left the motion looking broader and less disciplined than clean return. A's clipped turns also cost some follow-through.","B4.3–B4.5: A's ""recipient-defined unconditional money"" plus funds even for shrine/reburial turn conservation into blank-check aid that finance ministries will recondition.",True,,0,prompt_file,7,8,8,7,7,8,8,7,7,7,7,7,7,8,8,7,7,8,8,7,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0295__glm-5-3-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0295__glm-5-3-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0295,"Former colonial powers should fund conservation, provenance research, and museum capacity in countries receiving returned artifacts rather than treat restitution as complete once objects are shipped back.",glm-5-3-high,muse-spark-1.3-high,debprot_dcec5496c621,False,qwen3.7-max,6,judprot_1c6058ad2d73,pro,con,A,pro,glm-5-3-high,1.5,1.5,1.275,0,0.85,ok,20,2.0,1.7,1.5,,8,"Side A wins by decisively trapping Side B on the issue of provenance research. While Side B argued that returning records is just ""postage"" and part of a clean break, Side A effectively demonstrated that locating, digitizing, and translating a century of colonial archives is inherently a funded provenance program. This forced Side B to concede the core mechanism of the proposition while trying to rename it. Side A also provided a robust conceptual defense of unconditional funding transfers (using a decommissioning analogy) against Side B's sovereignty concerns. Side B's practical point about treasury auditors imposing strings was strong, but could not overcome the conceptual collapse on the archives issue.","Side A's Rebuttal 2 and Closing exchange regarding the cost and complexity of digitizing colonial archives, which exposed Side B's ""clean break"" model as functionally identical to the proposition's demand for funded provenance research.",True,,0,prompt_file,8,7,7,8,8,8,8,8,7,7,7,7,8,7,7,8,8,8,8,8,judge_active_20260711a,judge_active_20260711a
judge_blend_glm53_coverage_20260904a,judge_blend_glm53_coverage_20260904a,placement_active_20260813a,prop_0295__muse-spark-1.3-high__glm-5-3-high__s1__tpl_placement_active_20260813a,prop_0295__glm-5-3-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0295,"Former colonial powers should fund conservation, provenance research, and museum capacity in countries receiving returned artifacts rather than treat restitution as complete once objects are shipped back.",muse-spark-1.3-high,glm-5-3-high,debprot_dcec5496c621,True,claude-sonnet-5-high,2,judprot_1c6058ad2d73,pro,con,B,con,glm-5-3-high,-1.8,-1.8,-1.7485714285714289,0,0.9714285714285714,ok,80,1.75,1.7,1.8,,8,"Both sides built coherent cases, but B identified and sustained a genuine structural dilemma that A never fully escaped: funding must either be conditioned by the former colonial power (reinstating control) or be fully recipient-directed (in which case it is indistinguishable from ordinary revocable aid, not a binding ""obligation""). B pressed this in Rebuttal 1, sharpened it via pressure questions, and closed with the memorable framing that ""an obligation Lagos cannot refuse and a gift London cannot direct"" is incoherent. A's attempted resolution—an irrevocable duty to fund with recipient-controlled spending—was clever but left unanswered B's sharpest hit: under A's own scheme, the funder still implicitly certifies when ""capacity"" is adequate, reviving the old colonial paternalism A claims to reject. B also successfully disanalogized A's car-theft and polluter analogies (restitution-related decay is not ongoing harm caused by the former power, unlike pollution), which undercut A's causal story for perpetual funding. A had strong material (the ""stolen more than objects"" framing, the underfunded-not-incompetent line) and answered pressure competently, but did not neutralize B's core contradiction by the close. B's clipped opening is a real execution cost, but the substantive content survived largely intact and B's argument only grew sharper across rounds, giving it the cleaner, more decisive path to victory.","B's Rebuttal 1/2 exchange exposing the ""obligation vs. aid"" dilemma—if London sets terms it's boardroom colonialism, if it sets none it's just aid Lagos could decline—forced A into a distinction (irrevocable duty, recipient-controlled spending) that B then showed still lets the funder define when ""capacity"" is adequate, reviving the very paternalism A sought to avoid.",True,,0,prompt_file,7,8,8,7,7,7,7,7,7,8,8,7,7,8,8,7,7,8,8,7,judge_active_20260711a,judge_active_20260711a
