template_id,judge_template_id,debate_template_id,debate_id,side_swap_group_id,topic_id,proposition_text,model_pro,model_con,debate_protocol_fingerprint,side_swap,judge_model,judge_family,prompt_path,raw_response_path,judge_protocol_fingerprint,presented_side_a_source,presented_side_b_source,winner_presented,winner_side,winner_model,signed_margin_presented,signed_margin,normalized_signed_margin,legacy_tie_band_applied,judge_margin_scale_factor,judge_margin_calibration_status,judge_margin_calibration_sample_count,judge_margin_calibration_judge_median_abs_margin,judge_margin_calibration_global_median_abs_margin,margin,confidence,entertainment_value,reasoning,notable_rebuttals,parse_ok,parse_warning,prompt_missing,prompt_side_mapping_source,argument_strength_a,argument_strength_b,argument_strength_con,argument_strength_pro,grounding_and_epistemic_discipline_a,grounding_and_epistemic_discipline_b,grounding_and_epistemic_discipline_con,grounding_and_epistemic_discipline_pro,originality_of_argument_a,originality_of_argument_b,originality_of_argument_con,originality_of_argument_pro,rebuttal_quality_a,rebuttal_quality_b,rebuttal_quality_con,rebuttal_quality_pro,rhetorical_effectiveness_a,rhetorical_effectiveness_b,rhetorical_effectiveness_con,rhetorical_effectiveness_pro
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0395__claude-opus-4-6-adaptive__gemini-3.1-pro-preview__s0__tpl_placement_active_20260320f,prop_0395__claude-opus-4-6-adaptive__gemini-3.1-pro-preview__tpl_placement_active_20260320f,prop_0395,Mandatory retirement ages should be abolished in most occupations rather than remain a routine workforce-management tool.,claude-opus-4-6-adaptive,gemini-3.1-pro-preview,debprot_af97c62f876a,False,qwen3.6-max-preview,6,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/qwen3.6-max-preview/prop_0395__claude-opus-4-6-adaptive__gemini-3.1-pro-preview__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/qwen3.6-max-preview/prop_0395__claude-opus-4-6-adaptive__gemini-3.1-pro-preview__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,A,con,gemini-3.1-pro-preview,1.0,-1.0,-1.0,0,1.0,ok,150,1.5,1.5,1.0,,8,"CON wins by successfully grounding the debate in the practical and psychological realities of workforce management. While PRO made a strong principled case against age discrimination and cited real-world jurisdictions, CON effectively argued that senior leadership roles are functionally zero-sum and that individualized competency testing for gradual age-related decline is administratively fraught, legally risky, and personally humiliating. CON's sharpest moment was turning PRO's suggestion of ""term limits"" against them, exposing a contradiction in PRO's ""competence over calendar"" principle and validating the need for time-based structural mechanisms. CON also better addressed the pressure questions, reframing ""choice"" as psychological coercion and defending the age cutoff as a necessary backstop for high-risk age brackets. PRO's reliance on voluntary retirement and macroeconomic expansion didn't fully answer the live clash over what happens when specific workers refuse to leave despite declining performance. CON's pragmatic framing of dignity, predictable turnover, and institutional renewal proved more persuasive and harder to neutralize.","CON's reversal of PRO's ""term limits"" concession, demonstrating that PRO implicitly accepted calendar-based transitions for leadership, which undermined their core anti-calendar principle and validated CON's structural necessity argument.",True,,0,prompt_file,8,7,8,7,8,8,8,8,7,6,7,6,8,7,8,7,8,7,8,7
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f,prop_0395__claude-opus-4-6-adaptive__gemini-3.1-pro-preview__tpl_placement_active_20260320f,prop_0395,Mandatory retirement ages should be abolished in most occupations rather than remain a routine workforce-management tool.,gemini-3.1-pro-preview,claude-opus-4-6-adaptive,debprot_af97c62f876a,True,gpt-5.5-high,1,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/gpt-5.5-high/prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/gpt-5.5-high/prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,gemini-3.1-pro-preview,-1.7,1.7,1.8214285714285714,0,1.0714285714285714,ok,18,1.4,1.5,1.7,,7,"Side B won by keeping the debate tied to the motion's phrase ""most occupations"" and by making the cleanest comparative frame: actual competence versus calendar-based exclusion. Side A had a serious institutional-realism case about evaluation difficulty, litigation, succession planning, and safety, but too much of its strongest material relied on specialized or safety-sensitive examples, then shifted to managerial predictability for ordinary jobs. Side B persuasively argued that administrative convenience and artificial pipelines do not justify forcing capable workers out, especially amid labor shortages. Side A's repeated clipped turns and badly misdirected pressure questions also weakened execution.","Side B's second rebuttal was decisive: it turned Side A's own pressure questions against it, showing that pipeline logic would justify arbitrary term limits at any age and that any fixed retirement number inherits the same arbitrariness Side A had not solved.",True,,0,prompt_file,6,8,6,8,6,7,6,7,6,7,6,7,6,8,6,8,7,8,7,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f,prop_0395__claude-opus-4-6-adaptive__gemini-3.1-pro-preview__tpl_placement_active_20260320f,prop_0395,Mandatory retirement ages should be abolished in most occupations rather than remain a routine workforce-management tool.,gemini-3.1-pro-preview,claude-opus-4-6-adaptive,debprot_af97c62f876a,True,grok-4.3,9,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/grok-4.3/prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/grok-4.3/prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,A,pro,gemini-3.1-pro-preview,1.5,1.5,1.7999999999999998,0,1.2,ok,18,1.25,1.5,1.5,,7,"Side A built the stronger case by consistently narrowing to ""most occupations,"" exposing CON's reliance on narrow edge cases, and forcing a concession on the absence of any defensible fixed cutoff. Side B's safety, litigation, and pipeline arguments remained anchored in specialized roles and managerial convenience without adequately rebutting the macroeconomic labor-shortage point or the rights-based critique for non-critical jobs.","A's direct A1/A2 answers to B's pressure questions, which turned B's own pipeline and arbitrariness claims against them and crystallized the discrimination inconsistency.",True,,0,prompt_file,8,7,7,8,8,7,7,8,7,7,7,7,8,6,6,8,8,7,7,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f,prop_0395__claude-opus-4-6-adaptive__gemini-3.1-pro-preview__tpl_placement_active_20260320f,prop_0395,Mandatory retirement ages should be abolished in most occupations rather than remain a routine workforce-management tool.,gemini-3.1-pro-preview,claude-opus-4-6-adaptive,debprot_af97c62f876a,True,kimi-k2.6,16,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/kimi-k2.6/prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/kimi-k2.6/prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,A,pro,gemini-3.1-pro-preview,1.9,1.9,1.9,0,1.0,ok,78,1.5,1.5,1.9,,8,"Side A wins by keeping the debate anchored to the resolution text (""most occupations""), exposing that Side B's safety and pipeline arguments depend on unprincipled distinctions and narrow edge cases. A effectively turns B's pressure questions in Rebuttal 2, showing that if finite positions justified forced exit, age is not a principled trigger, and that any fixed cutoff inherits the arbitrariness B itself highlighted. B's attempt to paint this as a concession that destroys A's case mischaracterizes A's abolitionist stance. B also never recovers from the institutional realism problem: it defends calendar-based firing primarily to spare managers difficult performance reviews, which A frames correctly as insufficient to justify systemic discrimination. Combined with B's repeated word-limit violations that clipped four speeches and left key turns underdeveloped, A built the cleaner, more coherent path to victory.","Side A's Rebuttal 2 answers to B's Pressure Questions (A4.1-A4.2), where A demonstrates that B's pipeline logic has no principled age-specific boundary and that B's own critique of arbitrary cutoffs proves abolition—not adjustment—is the only coherent policy.",True,,0,prompt_file,8,6,6,8,8,7,7,8,7,7,7,7,8,6,6,8,8,7,7,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f,prop_0395__claude-opus-4-6-adaptive__gemini-3.1-pro-preview__tpl_placement_active_20260320f,prop_0395,Mandatory retirement ages should be abolished in most occupations rather than remain a routine workforce-management tool.,gemini-3.1-pro-preview,claude-opus-4-6-adaptive,debprot_af97c62f876a,True,qwen3.6-max-preview,6,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/qwen3.6-max-preview/prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/qwen3.6-max-preview/prop_0395__gemini-3.1-pro-preview__claude-opus-4-6-adaptive__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,A,con,claude-opus-4-6-adaptive,1.5,-1.5,-1.5,0,1.0,ok,150,1.5,1.5,1.5,,7,"CON wins by successfully pressuring PRO's core mechanism—individualized performance evaluations—and reframing the central trade-off not as managerial convenience versus individual rights, but as transparent predictability versus opaque, bias-prone managerial audits. While PRO effectively leveraged macroeconomic labor shortages and the ""most occupations"" scope limitation, CON consistently demonstrated that PRO's alternative lacks practical feasibility at scale, glosses over litigation and dignity risks, and relies on an idealized view of HR competency. CON's Rebuttal 2 and Closing crystallized this clash decisively, turning PRO's moral framing into a practical liability and offering a cleaner comparative reason to retain structural endpoints. PRO's case remained coherent but never fully resolved the implementation burden CON placed on it.","CON's Rebuttal 2 and Closing, which turned PRO's admission that no empirically defensible cutoff exists into a critique of PRO's absolutism, and powerfully contrasted a known, plannable structural endpoint with the reality of invasive, inconsistent, and legally fraught managerial evaluations.",True,,0,prompt_file,8,7,8,7,8,8,8,8,7,6,7,6,8,7,8,7,8,7,8,7
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0395__mimo-v2.5-pro__kimi-k2.5__s1__tpl_placement_active_20260320f,prop_0395__kimi-k2.5__mimo-v2.5-pro__tpl_placement_active_20260320f,prop_0395,Mandatory retirement ages should be abolished in most occupations rather than remain a routine workforce-management tool.,mimo-v2.5-pro,kimi-k2.5,debprot_af97c62f876a,True,gemini-3.1-pro-preview,4,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/gemini-3.1-pro-preview/prop_0395__mimo-v2.5-pro__kimi-k2.5__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/gemini-3.1-pro-preview/prop_0395__mimo-v2.5-pro__kimi-k2.5__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,mimo-v2.5-pro,-1.8,1.8,1.5,0,0.8333333333333333,ok,60,1.8,1.5,1.8,,8,"Side B won by effectively dismantling Side A's primary safety argument and by correctly adhering to the scope of the resolution. Side A relied heavily on extreme safety-critical examples and falsely asserted that abolishing the rule in ""most"" occupations would prevent society from keeping it in high-risk ones. Side B's pinpoint takedown of the stochastic decline argument cemented the win.","Side B's response to the stochastic decline argument, noting that a retirement age at 65 does nothing to stop a sudden stroke at 62, and that existing layered safety systems—not a fixed calendar date—are what actually protect against sudden incapacitation.",True,,0,prompt_file,6,8,6,8,7,8,7,8,6,8,6,8,6,9,6,9,7,8,7,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0395__mimo-v2.5-pro__kimi-k2.5__s1__tpl_placement_active_20260320f,prop_0395__kimi-k2.5__mimo-v2.5-pro__tpl_placement_active_20260320f,prop_0395,Mandatory retirement ages should be abolished in most occupations rather than remain a routine workforce-management tool.,mimo-v2.5-pro,kimi-k2.5,debprot_af97c62f876a,True,gpt-5.5-high,1,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/gpt-5.5-high/prop_0395__mimo-v2.5-pro__kimi-k2.5__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/gpt-5.5-high/prop_0395__mimo-v2.5-pro__kimi-k2.5__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,A,pro,mimo-v2.5-pro,1.4,1.4,1.4999999999999998,0,1.0714285714285714,ok,18,1.4,1.5,1.4,,7,"Side A won by keeping the debate centered on the motion's ""most occupations"" scope. Side B's strongest material concerned pilots, surgeons, and catastrophic-risk roles, but A persuasively argued that those edge cases do not justify routine mandatory retirement across professors, accountants, civil servants, and managers. B did answer that broader scope with pipeline, litigation, and succession arguments, but those were less convincing than A's merit-based and proportional-assessment framework. A had repeated clipping costs and some overstatement, but still provided the cleaner comparative case.","A's strongest rebuttal was the answer that stochastic decline is not solved by a birthday cutoff: a fixed age merely moves the risk boundary, while layered safety systems and occupation-specific assessments address actual risk more directly. That undercut B's central safety framing and reinforced A's scope advantage.",True,,0,prompt_file,8,7,7,8,7,6,6,7,6,6,6,6,8,6,6,8,8,7,7,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0395__mimo-v2.5-pro__kimi-k2.5__s1__tpl_placement_active_20260320f,prop_0395__kimi-k2.5__mimo-v2.5-pro__tpl_placement_active_20260320f,prop_0395,Mandatory retirement ages should be abolished in most occupations rather than remain a routine workforce-management tool.,mimo-v2.5-pro,kimi-k2.5,debprot_af97c62f876a,True,grok-4.3,9,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/grok-4.3/prop_0395__mimo-v2.5-pro__kimi-k2.5__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/grok-4.3/prop_0395__mimo-v2.5-pro__kimi-k2.5__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,A,pro,mimo-v2.5-pro,1.5,1.5,1.7999999999999998,0,1.2,ok,18,1.25,1.5,1.5,,7,"Side A built the stronger case by centering the debate on the proposition's ""most occupations"" scope, repeatedly showing Side B's safety-focused defense failed to address the majority of roles (professors, managers, civil servants) where age-based rules lack justification beyond pipelines or bureaucracy. Side B's rebuttals effectively raised risks and testing costs but did not adapt to neutralize the scope clash or concession-by-silence point. Pressure questions and later rounds favored A for direct answers and narrowing.","A's rebuttal 2: A1/A2 directly answered B's pressure questions on exemptions and gaps, then crystallized B's narrow defense and yielded the broad majority to PRO.",True,,0,prompt_file,8,7,7,8,8,7,7,8,8,6,6,8,8,7,7,8,8,7,7,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__tpl_placement_active_20260320f,prop_0396,Sectoral bargaining is a better way to set minimum standards in fragmented service industries than repeated minimum-wage hikes.,claude-sonnet-4-6-0K,mimo-v2-pro,debprot_af97c62f876a,False,gemini-3.1-pro-preview,4,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/gemini-3.1-pro-preview/prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/gemini-3.1-pro-preview/prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,B,con,mimo-v2-pro,-1.2,-1.2,-0.9999999999999999,0,0.8333333333333333,ok,60,1.8,1.5,1.2,,9,"Side B won by decisively winning the clash on feasibility. Side B successfully identified a ""chicken-and-egg"" problem in Side A's case: sectoral bargaining requires pre-existing institutions (unions/associations) that do not exist in modern fragmented sectors, and Side A failed to explain how they would form. Side B wisely conceded that minimum wage hikes only solve one dimension of the problem (wages) but convincingly argued that an imperfect, actionable tool is practically superior to a comprehensive but theoretically unachievable framework.","Side B's Rebuttal 2 deftly answered Side A's pressure questions by contextualizing Side A's historical examples (Germany/Australia) as having pre-existing dense industrial relations cultures, unlike modern gig/micro-firm sectors, thereby exposing Side A's institutional prerequisite gap.",True,,0,prompt_file,8,9,9,8,8,9,9,8,8,8,8,8,8,9,9,8,9,9,9,9
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__tpl_placement_active_20260320f,prop_0396,Sectoral bargaining is a better way to set minimum standards in fragmented service industries than repeated minimum-wage hikes.,claude-sonnet-4-6-0K,mimo-v2-pro,debprot_af97c62f876a,False,gpt-5.5-high,1,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/gpt-5.5-high/prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/gpt-5.5-high/prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,claude-sonnet-4-6-0K,-1.1,1.1,1.1785714285714286,0,1.0714285714285714,ok,18,1.4,1.5,1.1,,8,"Side B wins because it kept the debate focused on the proposition's core comparison: fragmented service work has multiple minimum-standard problems, while repeated minimum-wage hikes address only hourly pay. Side A made a strong feasibility objection about missing institutions and existing state capacity, but it leaned too heavily on immediacy and never fully answered why a one-dimensional tool is better for setting broader standards. Side B's regulatory-extension and enforcement-layer responses were not perfect, but they were enough to keep sectoral bargaining viable while preserving the bigger comparative advantage.","Side B's most decisive exchange was turning Side A's enforcement and practicality claims back against minimum wages: existing labor departments still face wage theft and detection problems across fragmented micro-employers, while minimum-wage hikes leave scheduling, safety, and benefits untouched.",True,,0,prompt_file,7,8,7,8,7,7,7,7,6,7,6,7,8,8,8,8,8,8,8,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__tpl_placement_active_20260320f,prop_0396,Sectoral bargaining is a better way to set minimum standards in fragmented service industries than repeated minimum-wage hikes.,claude-sonnet-4-6-0K,mimo-v2-pro,debprot_af97c62f876a,False,grok-4.3,9,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/grok-4.3/prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/grok-4.3/prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,claude-sonnet-4-6-0K,-1.5,1.5,1.7999999999999998,0,1.2,ok,18,1.25,1.5,1.5,,7,"Side B won because it established the multi-dimensional nature of exploitation, directly answered pressure questions with regulatory extension and enforcement layering, and crystallized the proposition around completeness rather than speed alone; Side A left the conceded scheduling/safety gap unclosed and relied on feasibility without neutralizing B's institutional mechanisms.","B's Rebuttal 2 (A1/A2) on regulatory compulsion and state detection limits, which turned enforcement back onto CON's infrastructure claim.",True,,0,prompt_file,6,8,6,8,7,8,7,8,5,7,5,7,7,8,7,8,6,8,6,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__tpl_placement_active_20260320f,prop_0396,Sectoral bargaining is a better way to set minimum standards in fragmented service industries than repeated minimum-wage hikes.,claude-sonnet-4-6-0K,mimo-v2-pro,debprot_af97c62f876a,False,kimi-k2.6,16,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/kimi-k2.6/prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/kimi-k2.6/prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,A,con,mimo-v2-pro,1.2,-1.2,-1.2,0,1.0,ok,78,1.5,1.5,1.2,,7,"CON successfully established that ""better way"" must include feasibility, demonstrating that sectoral bargaining requires institutional prerequisites (functional employer associations, worker representatives) that do not exist in fragmented service sectors and cannot be conjured from thin air. PRO's case, while theoretically elegant in addressing multiple dimensions of exploitation, repeatedly assumed its conclusion by treating institutional creation as a mere ""design challenge"" rather than the fundamental barrier CON proved it to be. CON's historical-context rebuttal neutralized PRO's Australia/Germany examples, and CON's closing crystallized the decisive clash: one reliable dimension delivered now versus four theoretical dimensions that lack a reliable path to implementation in the specified sectors.","CON's chicken-and-egg rebuttal in Turn 8 (A4.5-A4.7), exposing that PRO's model requires strong sectoral institutions to create the conditions for strong sectoral institutions, decisively undermined PRO's causal story and reframed the debate around practicable paths rather than theoretical outcomes.",True,,0,prompt_file,7,7,7,7,7,7,7,7,7,6,7,6,8,7,8,7,8,7,8,7
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__tpl_placement_active_20260320f,prop_0396,Sectoral bargaining is a better way to set minimum standards in fragmented service industries than repeated minimum-wage hikes.,claude-sonnet-4-6-0K,mimo-v2-pro,debprot_af97c62f876a,False,qwen3.6-max-preview,6,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/qwen3.6-max-preview/prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/qwen3.6-max-preview/prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__s0__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,B,pro,claude-sonnet-4-6-0K,-1.5,1.5,1.5,0,1.0,ok,150,1.5,1.5,1.5,,8,"PRO wins by successfully framing the debate around the multidimensional nature of exploitation in fragmented sectors (scheduling, safety, benefits, and wages) and demonstrating that a one-dimensional wage floor is structurally incomplete. While CON mounted a strong feasibility defense centered on existing state capacity and the difficulty of building new institutions, PRO effectively mitigated this by explaining regulatory extension and joint oversight mechanisms, and by characterizing CON's position as status-quo bias that sacrifices comprehensive protection for ease of implementation. PRO's direct answers to the pressure questions and cleaner weighing of a comprehensive structural fix versus an immediate but inadequate patch provided the clearer, more decisive path to victory.","PRO's Rebuttal 2 directly answered CON's pressure on employer compulsion by explaining regulatory extension and the level-playing-field incentive, then pivoted to weigh the conceded gap on non-wage exploitation. This turned CON's feasibility pressure into a question of political will and cemented the 1D vs 4D framing as the decisive clash.",True,,0,prompt_file,8,9,8,9,8,9,8,9,7,8,7,8,7,9,7,9,8,9,8,9
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0396__mimo-v2-pro__claude-sonnet-4-6-0K__s1__tpl_placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__tpl_placement_active_20260320f,prop_0396,Sectoral bargaining is a better way to set minimum standards in fragmented service industries than repeated minimum-wage hikes.,mimo-v2-pro,claude-sonnet-4-6-0K,debprot_af97c62f876a,True,gemini-3.1-pro-preview,4,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/gemini-3.1-pro-preview/prop_0396__mimo-v2-pro__claude-sonnet-4-6-0K__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/gemini-3.1-pro-preview/prop_0396__mimo-v2-pro__claude-sonnet-4-6-0K__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,pro,con,A,pro,mimo-v2-pro,2.2,2.2,1.8333333333333333,0,0.8333333333333333,ok,60,1.8,1.5,2.2,,8,"Side A wins by maintaining a strong, consistent defense of their core mechanism and capitalizing on a major execution error by Side B. Side B delivered highly persuasive rhetoric in Rebuttal 1, but in Rebuttal 2, B completely ignored Side A's Pressure Questions, misusing the A1/A2 formatting to counter-rebut A's answers instead. This evasion left Side B without a defense against A's critique of direct legislative mandates for fragmented sectors, securing A's advantage on comprehensive standards.","Side A's Rebuttal 2 provided excellent, concrete answers (citing Italy and Australia) to B's pressure questions about institutional scaffolding, proving the transition was a solvable policy choice rather than an indefinite barrier.",True,,0,prompt_file,8,6,6,8,8,7,7,8,8,7,7,8,8,5,5,8,8,8,8,8
judge_active_20260430a,judge_active_20260430a,placement_active_20260320f,prop_0396__mimo-v2-pro__claude-sonnet-4-6-0K__s1__tpl_placement_active_20260320f,prop_0396__claude-sonnet-4-6-0K__mimo-v2-pro__tpl_placement_active_20260320f,prop_0396,Sectoral bargaining is a better way to set minimum standards in fragmented service industries than repeated minimum-wage hikes.,mimo-v2-pro,claude-sonnet-4-6-0K,debprot_af97c62f876a,True,gpt-5.5-high,1,/mnt/r/debate-data/judgments/judge_prompts/judge_active_20260430a/gpt-5.5-high/prop_0396__mimo-v2-pro__claude-sonnet-4-6-0K__s1__tpl_placement_active_20260320f.txt,/mnt/r/debate-data/judgments/raw_judge_outputs/judge_active_20260430a/gpt-5.5-high/prop_0396__mimo-v2-pro__claude-sonnet-4-6-0K__s1__tpl_placement_active_20260320f.txt,judprot_1c6058ad2d73,con,pro,A,con,claude-sonnet-4-6-0K,1.0,-1.0,-1.0714285714285714,0,1.0714285714285714,ok,18,1.4,1.5,1.0,,7,"Side A won by making feasibility and coverage the decisive test: sectoral bargaining was shown to require representative bodies, employer associations, funding, inspectors, and legal extension that fragmented sectors often lack, while wage floors operate more immediately and simply. Side B had a real advantage on comprehensiveness and correctly pressured that minimum wage hikes do not solve scheduling or safety, but its repeated ""once operational"" framing left the key workers waiting on an under-specified institution-building project. Side A did incur a cost for not directly answering Side B's pressure questions, especially on direct legislative standards, so the win is clear but competitive.",Side A's answer that weak enforcement of a simple wage floor cuts even harder against complex sectoral agreements was the most damaging exchange; it turned Side B's enforcement critique into a reason to prefer simplicity unless sectoral capacity is actually demonstrated.,True,,0,prompt_file,8,7,8,7,7,7,7,7,7,6,7,6,7,7,7,7,8,7,8,7
